S.No,Registration Number,Name & Address,Type,Date,Source URL,Scraped At
1966,TN/Agent/0060/2025 dated 20.03.2025,TN/Agent/0060/2025 dated 20.03.2025,Individual,20.03.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.626266
1967,TN/Agent/0061/2025 dated 21.03.2025,TN/Agent/0061/2025 dated 21.03.2025,Firm,21.03.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.626288
1968,TN/Agent/0062/2025 dated 21.03.2025,TN/Agent/0062/2025 dated 21.03.2025,Firm,21.03.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.626317
1969,TN/Agent/0063/2025 dated 21.03.2025,TN/Agent/0063/2025 dated 21.03.2025,Individual,21.03.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.626343
1970,TN/Agent/0064/2025 dated 21.03.2025,TN/Agent/0064/2025 dated 21.03.2025,Individual,21.03.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.626364
1971,TN/Agent/0065/2025 dated 21.03.2025,TN/Agent/0065/2025 dated 21.03.2025,Individual,21.03.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.626386
1972,TN/Agent/0066/2025 dated 09.04.2025,TN/Agent/0066/2025 dated 09.04.2025,Firm,09.04.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.626406
1973,TN/Agent/0067/2025 dated 09.04.2025,TN/Agent/0067/2025 dated 09.04.2025,Firm,09.04.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.626430
1974,TN/Agent/0068/2025 dated 09.04.2025,TN/Agent/0068/2025 dated 09.04.2025,Individual,09.04.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.626455
1975,TN/Agent/0069/2025 dated 09.04.2025,TN/Agent/0069/2025 dated 09.04.2025,Individual,09.04.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.626480
1976,TN/Agent/0070/2025 dated 09.04.2025,TN/Agent/0070/2025 dated 09.04.2025,Individual,09.04.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.626502
1977,TN/Agent/0071/2025 dated 09.04.2025,TN/Agent/0071/2025 dated 09.04.2025,Individual,09.04.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.626523
1978,TN/Agent/0072/2025 dated 09.04.2025,TN/Agent/0072/2025 dated 09.04.2025,Firm,09.04.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.626544
1979,TN/Agent/0073/2025 dated 09.04.2025,TN/Agent/0073/2025 dated 09.04.2025,Firm,09.04.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.626563
1980,TN/Agent/0074/2025 dated 09.04.2025,TN/Agent/0074/2025 dated 09.04.2025,Firm,09.04.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.626584
1981,TN/Agent/0075/2025 dated 09.04.2025,TN/Agent/0075/2025 dated 09.04.2025,Firm,09.04.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.626605
1982,TN/Agent/0076/2025 dated 09.04.2025,TN/Agent/0076/2025 dated 09.04.2025,Firm,09.04.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.626627
1983,TN/Agent/0077/2025 dated 05.05.2025,TN/Agent/0077/2025 dated 05.05.2025,Individual,05.05.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.626651
1984,TN/Agent/0078/2025 dated 12.05.2025,TN/Agent/0078/2025 dated 12.05.2025,Individual,12.05.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.626672
1985,TN/Agent/0079/2025 dated 12.05.2025,TN/Agent/0079/2025 dated 12.05.2025,Individual,12.05.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.626701
1986,TN/Agent/0080/2025 dated 12.05.2025,TN/Agent/0080/2025 dated 12.05.2025,Individual,12.05.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.626734
1987,TN/Agent/0081/2025 dated 12.05.2025,TN/Agent/0081/2025 dated 12.05.2025,Individual,12.05.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.626756
1988,TN/Agent/0082/2025 dated 12.05.2025,TN/Agent/0082/2025 dated 12.05.2025,Individual,12.05.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.626778
1989,TN/Agent/0083/2025 dated 12.05.2025,TN/Agent/0083/2025 dated 12.05.2025,Firm,12.05.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.626801
1990,TN/Agent/0084/2025 dated 12.05.2025,TN/Agent/0084/2025 dated 12.05.2025,Firm,12.05.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.626825
1991,TN/Agent/0085/2025 dated 12.05.2025,TN/Agent/0085/2025 dated 12.05.2025,Individual,12.05.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.626845
1992,TN/Agent/0086/2025 dated 12.05.2025,TN/Agent/0086/2025 dated 12.05.2025,Individual,12.05.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.626866
1993,TN/Agent/0087/2025 dated 12.05.2025,TN/Agent/0087/2025 dated 12.05.2025,Individual,12.05.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.626889
1994,TN/Agent/0088/2025 dated 12.05.2025,TN/Agent/0088/2025 dated 12.05.2025,Individual,12.05.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.626912
1995,TN/Agent/0089/2025 dated 12.05.2025,TN/Agent/0089/2025 dated 12.05.2025,Individual,12.05.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.626935
1996,TN/Agent/0090/2025 dated 19.05.2025,TN/Agent/0090/2025 dated 19.05.2025,Firm,19.05.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.626959
1997,TN/Agent/0091/2025 dated 19.05.2025,TN/Agent/0091/2025 dated 19.05.2025,Firm,19.05.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.626983
1998,TN/Agent/0092/2025 dated 19.05.2025,TN/Agent/0092/2025 dated 19.05.2025,Firm,19.05.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.627006
1999,TN/Agent/0093/2025 dated 19.05.2025,TN/Agent/0093/2025 dated 19.05.2025,Firm,19.05.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.627035
2000,TN/Agent/0094/2025 dated 19.05.2025,TN/Agent/0094/2025 dated 19.05.2025,Individual,19.05.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.627073
2001,TN/Agent/0095/2025 dated 19.05.2025,TN/Agent/0095/2025 dated 19.05.2025,Individual,19.05.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.627095
2002,TN/Agent/0096/2025 dated 19.05.2025,TN/Agent/0096/2025 dated 19.05.2025,Individual,19.05.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.627119
2003,TN/Agent/0097/2025 dated 19.05.2025,TN/Agent/0097/2025 dated 19.05.2025,Individual,19.05.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.627139
2004,TN/Agent/0098/2025 dated 19.05.2025,TN/Agent/0098/2025 dated 19.05.2025,Individual,19.05.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.627162
2005,TN/Agent/0099/2025 dated 19.05.2025,TN/Agent/0099/2025 dated 19.05.2025,Individual,19.05.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.627183
2006,TN/Agent/0100/2025 dated 19.05.2025,TN/Agent/0100/2025 dated 19.05.2025,Individual,19.05.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.627201
2007,TN/Agent/0101/2025 dated 19.05.2025,TN/Agent/0101/2025 dated 19.05.2025,Individual,19.05.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.627220
2008,TN/Agent/0102/2025 dated 19.05.2025,TN/Agent/0102/2025 dated 19.05.2025,Individual,19.05.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.627243
2009,TN/Agent/0103/2025 dated 19.05.2025,TN/Agent/0103/2025 dated 19.05.2025,Individual,19.05.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.627264
2010,TN/Agent/0104/2025 dated 19.05.2025,TN/Agent/0104/2025 dated 19.05.2025,Individual,19.05.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.627286
2011,TN/Agent/0105/2025 dated 28.05.2025,TN/Agent/0105/2025 dated 28.05.2025,Firm,28.05.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.627305
2012,TN/Agent/0106/2025 dated 28.05.2025,TN/Agent/0106/2025 dated 28.05.2025,Firm,28.05.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.627327
2013,TN/Agent/0107/2025 dated 28.05.2025,TN/Agent/0107/2025 dated 28.05.2025,Individual,28.05.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.627347
2014,TN/Agent/0108/2025 dated 28.05.2025,TN/Agent/0108/2025 dated 28.05.2025,Individual,28.05.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.627365
2015,TN/Agent/0109/2025 dated 28.05.2025,TN/Agent/0109/2025 dated 28.05.2025,Individual,28.05.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.627387
2016,TN/Agent/0110/2025 dated 28.05.2025,TN/Agent/0110/2025 dated 28.05.2025,Individual,28.05.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.627408
2017,TN/Agent/0111/2025 dated 02.06.2025,TN/Agent/0111/2025 dated 02.06.2025,Firm,02.06.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.627426
2018,TN/Agent/0112/2025 dated 02.06.2025,TN/Agent/0112/2025 dated 02.06.2025,Firm,02.06.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.627449
2019,TN/Agent/0113/2025 dated 02.06.2025,TN/Agent/0113/2025 dated 02.06.2025,Individual,02.06.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.627470
2020,TN/Agent/0114/2025 dated 02.06.2025,TN/Agent/0114/2025 dated 02.06.2025,Individual,02.06.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.627501
2021,TN/Agent/0115/2025 dated 02.06.2025,TN/Agent/0115/2025 dated 02.06.2025,Individual,02.06.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.627521
2022,TN/Agent/0116/2025 dated 02.06.2025,TN/Agent/0116/2025 dated 02.06.2025,Individual,02.06.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.627540
2023,TN/Agent/0117/2025 dated 17.06.2025,TN/Agent/0117/2025 dated 17.06.2025,Firm,17.06.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.627561
2024,TN/Agent/0118/2025 dated 17.06.2025,TN/Agent/0118/2025 dated 17.06.2025,Firm,17.06.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.627583
2025,TN/Agent/0119/2025 dated 17.06.2025,TN/Agent/0119/2025 dated 17.06.2025,Firm,17.06.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.627600
2026,TN/Agent/0120/2025 dated 17.06.2025,TN/Agent/0120/2025 dated 17.06.2025,Firm,17.06.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.627618
2027,TN/Agent/0121/2025 dated 17.06.2025,TN/Agent/0121/2025 dated 17.06.2025,Firm,17.06.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.627640
2028,TN/Agent/0122/2025 dated 17.06.2025,TN/Agent/0122/2025 dated 17.06.2025,Firm,17.06.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.627660
2029,TN/Agent/0123/2025 dated 17.06.2025,TN/Agent/0123/2025 dated 17.06.2025,Firm,17.06.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.627679
2030,TN/Agent/0124/2025 dated 17.06.2025,TN/Agent/0124/2025 dated 17.06.2025,Firm,17.06.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.627699
2031,TN/Agent/0125/2025 dated 17.06.2025,TN/Agent/0125/2025 dated 17.06.2025,Individual,17.06.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.627718
2032,TN/Agent/0126/2025 dated 17.06.2025,TN/Agent/0126/2025 dated 17.06.2025,Individual,17.06.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.627737
2033,TN/Agent/0127/2025 dated 17.06.2025,TN/Agent/0127/2025 dated 17.06.2025,Individual,17.06.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.627757
2034,TN/Agent/0128/2025 dated 17.06.2025,TN/Agent/0128/2025 dated 17.06.2025,Individual,17.06.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.627781
2035,TN/Agent/0129/2025 dated 17.06.2025,TN/Agent/0129/2025 dated 17.06.2025,Individual,17.06.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.627800
2036,TN/Agent/0130/2025 dated 17.06.2025,TN/Agent/0130/2025 dated 17.06.2025,Individual,17.06.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.627823
2037,TN/Agent/0131/2025 dated 17.06.2025,TN/Agent/0131/2025 dated 17.06.2025,Individual,17.06.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.627843
2038,TN/Agent/0132/2025 dated 17.06.2025,TN/Agent/0132/2025 dated 17.06.2025,Individual,17.06.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.627860
2039,TN/Agent/0133/2025 dated 17.06.2025,TN/Agent/0133/2025 dated 17.06.2025,Individual,17.06.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.627879
2040,TN/Agent/0134/2025 dated 17.06.2025,TN/Agent/0134/2025 dated 17.06.2025,Individual,17.06.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.627897
2041,TN/Agent/0135/2025 dated 17.06.2025,TN/Agent/0135/2025 dated 17.06.2025,Individual,17.06.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.627984
2042,TN/Agent/0136/2025 dated 25.06.2025,TN/Agent/0136/2025 dated 25.06.2025,Firm,25.06.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.628014
2043,TN/Agent/0137/2025 dated 25.06.2025,TN/Agent/0137/2025 dated 25.06.2025,Firm,25.06.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.628044
2044,TN/Agent/0138/2025 dated 25.06.2025,TN/Agent/0138/2025 dated 25.06.2025,Firm,25.06.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.628066
2045,TN/Agent/0139/2025 dated 25.06.2025,TN/Agent/0139/2025 dated 25.06.2025,Firm,25.06.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.628088
2046,TN/Agent/0140/2025 dated 25.06.2025,TN/Agent/0140/2025 dated 25.06.2025,Individual,25.06.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.628112
2047,TN/Agent/0141/2025 dated 25.06.2025,TN/Agent/0141/2025 dated 25.06.2025,Individual,25.06.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.628134
2048,TN/Agent/0142/2025 dated 25.06.2025,TN/Agent/0142/2025 dated 25.06.2025,Individual,25.06.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.628159
2049,TN/Agent/0143/2025 dated 25.06.2025,TN/Agent/0143/2025 dated 25.06.2025,Individual,25.06.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.628182
2050,TN/Agent/0144/2025 dated 25.06.2025,TN/Agent/0144/2025 dated 25.06.2025,Individual,25.06.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.628203
2051,TN/Agent/0145/2025 dated 25.06.2025,TN/Agent/0145/2025 dated 25.06.2025,Individual,25.06.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.628223
2052,TN/Agent/0146/2025 dated 25.06.2025,TN/Agent/0146/2025 dated 25.06.2025,Individual,25.06.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.628241
2053,TN/Agent/0147/2025 dated 30.06.2025,TN/Agent/0147/2025 dated 30.06.2025,Firm,30.06.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.628262
2054,TN/Agent/0148/2025 dated 30.06.2025,TN/Agent/0148/2025 dated 30.06.2025,Individual,30.06.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.628283
2055,TN/Agent/0149/2025 dated 30.06.2025,TN/Agent/0149/2025 dated 30.06.2025,Individual,30.06.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.628304
2056,TN/Agent/0150/2025 dated 30.06.2025,TN/Agent/0150/2025 dated 30.06.2025,Individual,30.06.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.628324
2057,TN/Agent/0151/2025 dated 30.06.2025,TN/Agent/0151/2025 dated 30.06.2025,Individual,30.06.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.628350
2058,TN/Agent/0152/2025 dated 30.06.2025,TN/Agent/0152/2025 dated 30.06.2025,Individual,30.06.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.628370
2059,TN/Agent/0153/2025 dated 30.06.2025,TN/Agent/0153/2025 dated 30.06.2025,Individual,30.06.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.628389
2060,TN/Agent/0154/2025 dated 30.06.2025,TN/Agent/0154/2025 dated 30.06.2025,Individual,30.06.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.628410
2061,TN/Agent/0155/2025 dated 30.06.2025,TN/Agent/0155/2025 dated 30.06.2025,Individual,30.06.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.628431
2062,TN/Agent/0156/2025 dated 07.07.2025,TN/Agent/0156/2025 dated 07.07.2025,Firm,07.07.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.628448
2063,TN/Agent/0157/2025 dated 07.07.2025,TN/Agent/0157/2025 dated 07.07.2025,Individual,07.07.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.628472
2064,TN/Agent/0158/2025 dated 08.07.2025,TN/Agent/0158/2025 dated 08.07.2025,Firm,08.07.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.628495
2065,TN/Agent/0159/2025 dated 08.07.2025,TN/Agent/0159/2025 dated 08.07.2025,Firm,08.07.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.628513
2066,TN/Agent/0160/2025 dated 08.07.2025,TN/Agent/0160/2025 dated 08.07.2025,Individual,08.07.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.628536
2067,TN/Agent/0161/2025 dated 08.07.2025,TN/Agent/0161/2025 dated 08.07.2025,Individual,08.07.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.628553
2068,TN/Agent/0162/2025 dated 08.07.2025,TN/Agent/0162/2025 dated 08.07.2025,Individual,08.07.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.628573
2069,TN/Agent/0163/2025 dated 08.07.2025,TN/Agent/0163/2025 dated 08.07.2025,Individual,08.07.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.628593
2070,TN/Agent/0164/2025 dated 08.07.2025,TN/Agent/0164/2025 dated 08.07.2025,Individual,08.07.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.628614
2071,TN/Agent/0165/2025 dated 08.07.2025,TN/Agent/0165/2025 dated 08.07.2025,Individual,08.07.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.628637
2072,TN/Agent/0166/2025 dated 08.07.2025,TN/Agent/0166/2025 dated 08.07.2025,Individual,08.07.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.628658
2073,TN/Agent/0167/2025 dated 15.07.2025,TN/Agent/0167/2025 dated 15.07.2025,Firm,15.07.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.628678
2074,TN/Agent/0168/2025 dated 15.07.2025,TN/Agent/0168/2025 dated 15.07.2025,Firm,15.07.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.628697
2075,TN/Agent/0169/2025 dated 15.07.2025,TN/Agent/0169/2025 dated 15.07.2025,Firm,15.07.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.628714
2076,TN/Agent/0170/2025 dated 15.07.2025,TN/Agent/0170/2025 dated 15.07.2025,Individual,15.07.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.628733
2077,TN/Agent/0171/2025 dated 15.07.2025,TN/Agent/0171/2025 dated 15.07.2025,Individual,15.07.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.628754
2078,TN/Agent/0172/2025 dated 15.07.2025,TN/Agent/0172/2025 dated 15.07.2025,Individual,15.07.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.628775
2079,TN/Agent/0173/2025 dated 15.07.2025,TN/Agent/0173/2025 dated 15.07.2025,Individual,15.07.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.628796
2080,TN/Agent/0174/2025 dated 22.07.2025,TN/Agent/0174/2025 dated 22.07.2025,Firm,22.07.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.628814
2081,TN/Agent/0175/2025 dated 22.07.2025,TN/Agent/0175/2025 dated 22.07.2025,Firm,22.07.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.628831
2082,TN/Agent/0176/2025 dated 22.07.2025,TN/Agent/0176/2025 dated 22.07.2025,Firm,22.07.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.628855
2083,TN/Agent/0177/2025 dated 22.07.2025,TN/Agent/0177/2025 dated 22.07.2025,Firm,22.07.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.628879
2084,TN/Agent/0178/2025 dated 22.07.2025,TN/Agent/0178/2025 dated 22.07.2025,Firm,22.07.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.628900
2085,TN/Agent/0179/2025 dated 22.07.2025,TN/Agent/0179/2025 dated 22.07.2025,Firm,22.07.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.628918
2086,TN/Agent/0180/2025 dated 22.07.2025,TN/Agent/0180/2025 dated 22.07.2025,Individual,22.07.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.628939
2087,TN/Agent/0181/2025 dated 22.07.2025,TN/Agent/0181/2025 dated 22.07.2025,Individual,22.07.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.628962
2088,TN/Agent/0182/2025 dated 22.07.2025,TN/Agent/0182/2025 dated 22.07.2025,Individual,22.07.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.628981
2089,TN/Agent/0183/2025 dated 22.07.2025,TN/Agent/0183/2025 dated 22.07.2025,Individual,22.07.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.629001
2090,TN/Agent/0184/2025 dated 22.07.2025,TN/Agent/0184/2025 dated 22.07.2025,Individual,22.07.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.629020
2091,TN/Agent/0185/2025 dated 22.07.2025,TN/Agent/0185/2025 dated 22.07.2025,Individual,22.07.2025,https://rera.tn.gov.in/registered-agents/tn,2025-09-12T09:45:40.629040
